instrument,base,rate,volume,value,date
TSLA,USD,609,2,1218,2021-06-14 12:30:19.609257
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.612257
TSLA,USD,609,2,1218,2021-06-14 12:30:19.615256
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.618255
TSLA,USD,609,2,1218,2021-06-14 12:30:19.621255
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.623254
TSLA,USD,609,2,1218,2021-06-14 12:30:19.626253
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.629252
TSLA,USD,609,2,1218,2021-06-14 12:30:19.632252
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.635250
TSLA,USD,609,2,1218,2021-06-14 12:30:19.638249
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.641249
TSLA,USD,609,2,1218,2021-06-14 12:30:19.644246
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.647246
TSLA,USD,609,2,1218,2021-06-14 12:30:19.649246
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.652245
TSLA,USD,609,2,1218,2021-06-14 12:30:19.655243
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.658242
TSLA,USD,609,2,1218,2021-06-14 12:30:19.661241
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.664242
TSLA,USD,609,2,1218,2021-06-14 12:30:19.667241
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.670240
TSLA,USD,609,2,1218,2021-06-14 12:30:19.673239
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.676238
TSLA,USD,609,2,1218,2021-06-14 12:30:19.679237
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.682236
TSLA,USD,609,2,1218,2021-06-14 12:30:19.685235
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.688233
TSLA,USD,609,2,1218,2021-06-14 12:30:19.691250
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.694249
TSLA,USD,609,2,1218,2021-06-14 12:30:19.697248
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.700247
TSLA,USD,609,2,1218,2021-06-14 12:30:19.704229
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.706228
TSLA,USD,609,2,1218,2021-06-14 12:30:19.709228
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.712227
TSLA,USD,609,2,1218,2021-06-14 12:30:19.715226
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.718225
TSLA,USD,609,2,1218,2021-06-14 12:30:19.721223
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.725229
TSLA,USD,609,2,1218,2021-06-14 12:30:19.728220
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.731220
TSLA,USD,609,2,1218,2021-06-14 12:30:19.735219
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.738218
TSLA,USD,609,2,1218,2021-06-14 12:30:19.742217
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.745216
TSLA,USD,609,2,1218,2021-06-14 12:30:19.747215
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.750214
TSLA,USD,609,2,1218,2021-06-14 12:30:19.753213
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.755212
TSLA,USD,609,2,1218,2021-06-14 12:30:19.758211
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.760211
TSLA,USD,609,2,1218,2021-06-14 12:30:19.763210
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.766209
TSLA,USD,609,2,1218,2021-06-14 12:30:19.768208
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.771207
TSLA,USD,609,2,1218,2021-06-14 12:30:19.773207
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.776206
TSLA,USD,609,2,1218,2021-06-14 12:30:19.779205
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.782204
TSLA,USD,609,2,1218,2021-06-14 12:30:19.785203
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.788202
TSLA,USD,609,2,1218,2021-06-14 12:30:19.791201
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.794201
TSLA,USD,609,2,1218,2021-06-14 12:30:19.797199
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.801198
TSLA,USD,609,2,1218,2021-06-14 12:30:19.804196
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.807194
TSLA,USD,609,2,1218,2021-06-14 12:30:19.811194
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.815193
TSLA,USD,609,2,1218,2021-06-14 12:30:19.818192
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.822191
TSLA,USD,609,2,1218,2021-06-14 12:30:19.826190
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.829187
TSLA,USD,609,2,1218,2021-06-14 12:30:19.832186
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.835187
TSLA,USD,609,2,1218,2021-06-14 12:30:19.838186
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.841185
TSLA,USD,609,2,1218,2021-06-14 12:30:19.845191
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.848184
TSLA,USD,609,2,1218,2021-06-14 12:30:19.851181
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.855180
TSLA,USD,609,2,1218,2021-06-14 12:30:19.858180
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.862177
TSLA,USD,609,2,1218,2021-06-14 12:30:19.865193
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.868177
TSLA,USD,609,2,1218,2021-06-14 12:30:19.872175
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.875174
TSLA,USD,609,2,1218,2021-06-14 12:30:19.879173
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.883175
TSLA,USD,609,2,1218,2021-06-14 12:30:19.887171
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.890174
TSLA,USD,609,2,1218,2021-06-14 12:30:19.893168
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.896167
TSLA,USD,609,2,1218,2021-06-14 12:30:19.899167
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.903171
TSLA,USD,609,2,1218,2021-06-14 12:30:19.907164
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.910171
TSLA,USD,609,2,1218,2021-06-14 12:30:19.913162
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.917159
TSLA,USD,609,2,1218,2021-06-14 12:30:19.920160
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.924159
TSLA,USD,609,2,1218,2021-06-14 12:30:19.928158
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.932155
TSLA,USD,609,2,1218,2021-06-14 12:30:19.936153
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.940152
TSLA,USD,609,2,1218,2021-06-14 12:30:19.946152
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.951150
TSLA,USD,609,2,1218,2021-06-14 12:30:19.958146
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.964144
TSLA,USD,609,2,1218,2021-06-14 12:30:19.969143
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.973141
TSLA,USD,609,2,1218,2021-06-14 12:30:19.978140
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.981139
TSLA,USD,609,2,1218,2021-06-14 12:30:19.985137
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:19.990136
TSLA,USD,609,2,1218,2021-06-14 12:30:19.997135
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.001134
TSLA,USD,609,2,1218,2021-06-14 12:30:20.005132
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.008131
TSLA,USD,609,2,1218,2021-06-14 12:30:20.011129
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.015128
TSLA,USD,609,2,1218,2021-06-14 12:30:20.018128
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.022127
TSLA,USD,609,2,1218,2021-06-14 12:30:20.025126
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.029124
TSLA,USD,609,2,1218,2021-06-14 12:30:20.032123
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.037122
TSLA,USD,609,2,1218,2021-06-14 12:30:20.042120
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.047117
TSLA,USD,609,2,1218,2021-06-14 12:30:20.051116
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.055115
TSLA,USD,609,2,1218,2021-06-14 12:30:20.060114
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.063112
TSLA,USD,609,2,1218,2021-06-14 12:30:20.066112
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.069111
TSLA,USD,609,2,1218,2021-06-14 12:30:20.074109
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.078108
TSLA,USD,609,2,1218,2021-06-14 12:30:20.082107
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.087105
TSLA,USD,609,2,1218,2021-06-14 12:30:20.091106
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.094103
TSLA,USD,609,2,1218,2021-06-14 12:30:20.097102
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.100101
TSLA,USD,609,2,1218,2021-06-14 12:30:20.103100
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.106100
TSLA,USD,609,2,1218,2021-06-14 12:30:20.109098
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.112097
TSLA,USD,609,2,1218,2021-06-14 12:30:20.115096
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.118095
TSLA,USD,609,2,1218,2021-06-14 12:30:20.121094
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.124102
TSLA,USD,609,2,1218,2021-06-14 12:30:20.128093
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.130092
TSLA,USD,609,2,1218,2021-06-14 12:30:20.133091
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.136090
TSLA,USD,609,2,1218,2021-06-14 12:30:20.139089
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.142088
TSLA,USD,609,2,1218,2021-06-14 12:30:20.145088
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.148087
TSLA,USD,609,2,1218,2021-06-14 12:30:20.151086
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.154085
TSLA,USD,609,2,1218,2021-06-14 12:30:20.157092
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.159084
TSLA,USD,609,2,1218,2021-06-14 12:30:20.162081
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.166081
TSLA,USD,609,2,1218,2021-06-14 12:30:20.169081
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.173078
TSLA,USD,609,2,1218,2021-06-14 12:30:20.176077
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.179077
TSLA,USD,609,2,1218,2021-06-14 12:30:20.183074
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.186073
TSLA,USD,609,2,1218,2021-06-14 12:30:20.190074
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.193077
TSLA,USD,609,2,1218,2021-06-14 12:30:20.196070
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.198070
TSLA,USD,609,2,1218,2021-06-14 12:30:20.201070
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.204068
TSLA,USD,609,2,1218,2021-06-14 12:30:20.207067
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.210068
TSLA,USD,609,2,1218,2021-06-14 12:30:20.213078
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.215079
TSLA,USD,609,2,1218,2021-06-14 12:30:20.219077
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.221063
TSLA,USD,609,2,1218,2021-06-14 12:30:20.224080
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.227079
TSLA,USD,609,2,1218,2021-06-14 12:30:20.230061
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.233058
TSLA,USD,609,2,1218,2021-06-14 12:30:20.236057
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.239057
TSLA,USD,609,2,1218,2021-06-14 12:30:20.242069
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.245055
TSLA,USD,609,2,1218,2021-06-14 12:30:20.248054
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.250071
TSLA,USD,609,2,1218,2021-06-14 12:30:20.253069
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.256064
TSLA,USD,609,2,1218,2021-06-14 12:30:20.258064
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.261049
TSLA,USD,609,2,1218,2021-06-14 12:30:20.265048
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.268066
TSLA,USD,609,2,1218,2021-06-14 12:30:20.271054
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.274060
TSLA,USD,609,2,1218,2021-06-14 12:30:20.277058
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.280045
TSLA,USD,609,2,1218,2021-06-14 12:30:20.283061
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.288042
TSLA,USD,609,2,1218,2021-06-14 12:30:20.291041
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.293053
TSLA,USD,609,2,1218,2021-06-14 12:30:20.297057
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.300039
TSLA,USD,609,2,1218,2021-06-14 12:30:20.303037
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.306041
TSLA,USD,609,2,1218,2021-06-14 12:30:20.308036
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.311035
TSLA,USD,609,2,1218,2021-06-14 12:30:20.314034
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.317033
TSLA,USD,609,2,1218,2021-06-14 12:30:20.320038
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.323031
TSLA,USD,609,2,1218,2021-06-14 12:30:20.327030
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.331027
TSLA,USD,609,2,1218,2021-06-14 12:30:20.336025
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.340026
TSLA,USD,609,2,1218,2021-06-14 12:30:20.344024
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.347024
TSLA,USD,609,2,1218,2021-06-14 12:30:20.350022
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.354039
TSLA,USD,609,2,1218,2021-06-14 12:30:20.357032
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.361020
TSLA,USD,609,2,1218,2021-06-14 12:30:20.364018
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.368016
TSLA,USD,609,2,1218,2021-06-14 12:30:20.372015
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.375014
TSLA,USD,609,2,1218,2021-06-14 12:30:20.380013
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.383012
TSLA,USD,609,2,1218,2021-06-14 12:30:20.387011
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.392007
TSLA,USD,609,2,1218,2021-06-14 12:30:20.396006
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.401005
TSLA,USD,609,2,1218,2021-06-14 12:30:20.405004
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.410002
TSLA,USD,609,2,1218,2021-06-14 12:30:20.416
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.427996
TSLA,USD,609,2,1218,2021-06-14 12:30:20.436993
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.447990
TSLA,USD,609,2,1218,2021-06-14 12:30:20.467983
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.483978
TSLA,USD,609,2,1218,2021-06-14 12:30:20.492975
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.503972
TSLA,USD,609,2,1218,2021-06-14 12:30:20.512969
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.520966
TSLA,USD,609,2,1218,2021-06-14 12:30:20.529963
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.544958
TSLA,USD,609,2,1218,2021-06-14 12:30:20.558954
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.576948
TSLA,USD,609,2,1218,2021-06-14 12:30:20.597942
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.605941
TSLA,USD,609,2,1218,2021-06-14 12:30:20.611937
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.616936
TSLA,USD,609,2,1218,2021-06-14 12:30:20.623935
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.629931
TSLA,USD,609,2,1218,2021-06-14 12:30:20.635930
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.640929
TSLA,USD,609,2,1218,2021-06-14 12:30:20.646926
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.651925
TSLA,USD,609,2,1218,2021-06-14 12:30:20.657923
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.662921
TSLA,USD,609,2,1218,2021-06-14 12:30:20.666920
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.670918
TSLA,USD,609,2,1218,2021-06-14 12:30:20.676916
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.681915
TSLA,USD,609,2,1218,2021-06-14 12:30:20.686913
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.693911
TSLA,USD,609,2,1218,2021-06-14 12:30:20.699909
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.705907
TSLA,USD,609,2,1218,2021-06-14 12:30:20.711905
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.716904
TSLA,USD,609,2,1218,2021-06-14 12:30:20.723902
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.728899
TSLA,USD,609,2,1218,2021-06-14 12:30:20.733898
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.737898
TSLA,USD,609,2,1218,2021-06-14 12:30:20.744895
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.748893
TSLA,USD,609,2,1218,2021-06-14 12:30:20.753892
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.758890
TSLA,USD,609,2,1218,2021-06-14 12:30:20.764889
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.769888
TSLA,USD,609,2,1218,2021-06-14 12:30:20.775885
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.780884
TSLA,USD,609,2,1218,2021-06-14 12:30:20.785883
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.792879
TSLA,USD,609,2,1218,2021-06-14 12:30:20.797878
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.802876
TSLA,USD,609,2,1218,2021-06-14 12:30:20.807876
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.811874
TSLA,USD,609,2,1218,2021-06-14 12:30:20.817872
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.822870
TSLA,USD,609,2,1218,2021-06-14 12:30:20.826869
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.830867
TSLA,USD,609,2,1218,2021-06-14 12:30:20.834867
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.838866
TSLA,USD,609,2,1218,2021-06-14 12:30:20.841863
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.846862
TSLA,USD,609,2,1218,2021-06-14 12:30:20.850861
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.855859
TSLA,USD,609,2,1218,2021-06-14 12:30:20.860857
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.865856
TSLA,USD,609,2,1218,2021-06-14 12:30:20.869855
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.874853
TSLA,USD,609,2,1218,2021-06-14 12:30:20.878853
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.882851
TSLA,USD,609,2,1218,2021-06-14 12:30:20.886849
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.889848
TSLA,USD,609,2,1218,2021-06-14 12:30:20.893847
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.896846
TSLA,USD,609,2,1218,2021-06-14 12:30:20.900845
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.903844
TSLA,USD,609,2,1218,2021-06-14 12:30:20.907842
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.910842
TSLA,USD,609,2,1218,2021-06-14 12:30:20.914841
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.917839
TSLA,USD,609,2,1218,2021-06-14 12:30:20.921838
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.925838
TSLA,USD,609,2,1218,2021-06-14 12:30:20.928836
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.932835
TSLA,USD,609,2,1218,2021-06-14 12:30:20.935835
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.939833
TSLA,USD,609,2,1218,2021-06-14 12:30:20.942832
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.946830
TSLA,USD,609,2,1218,2021-06-14 12:30:20.949829
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.953828
TSLA,USD,609,2,1218,2021-06-14 12:30:20.956827
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.959827
TSLA,USD,609,2,1218,2021-06-14 12:30:20.963825
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.966825
TSLA,USD,609,2,1218,2021-06-14 12:30:20.969822
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.972821
TSLA,USD,609,2,1218,2021-06-14 12:30:20.976820
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.979819
TSLA,USD,609,2,1218,2021-06-14 12:30:20.983818
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.986817
TSLA,USD,609,2,1218,2021-06-14 12:30:20.989818
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.993816
TSLA,USD,609,2,1218,2021-06-14 12:30:20.996814
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:20.999813
TSLA,USD,609,2,1218,2021-06-14 12:30:21.003811
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.006812
TSLA,USD,609,2,1218,2021-06-14 12:30:21.009810
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.013809
TSLA,USD,609,2,1218,2021-06-14 12:30:21.016807
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.019806
TSLA,USD,609,2,1218,2021-06-14 12:30:21.023806
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.026804
TSLA,USD,609,2,1218,2021-06-14 12:30:21.029803
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.032802
TSLA,USD,609,2,1218,2021-06-14 12:30:21.035802
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.038802
TSLA,USD,609,2,1218,2021-06-14 12:30:21.041799
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.044798
TSLA,USD,609,2,1218,2021-06-14 12:30:21.047797
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.049797
TSLA,USD,609,2,1218,2021-06-14 12:30:21.052796
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.055795
TSLA,USD,609,2,1218,2021-06-14 12:30:21.058794
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.060794
TSLA,USD,609,2,1218,2021-06-14 12:30:21.064057
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.066074
TSLA,USD,609,2,1218,2021-06-14 12:30:21.069074
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.072054
TSLA,USD,609,2,1218,2021-06-14 12:30:21.076054
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.079053
TSLA,USD,609,2,1218,2021-06-14 12:30:21.081070
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.084069
TSLA,USD,609,2,1218,2021-06-14 12:30:21.087068
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.090067
TSLA,USD,609,2,1218,2021-06-14 12:30:21.093066
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.095048
TSLA,USD,609,2,1218,2021-06-14 12:30:21.098064
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.101050
TSLA,USD,609,2,1218,2021-06-14 12:30:21.104045
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.107061
TSLA,USD,609,2,1218,2021-06-14 12:30:21.110060
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.113043
TSLA,USD,609,2,1218,2021-06-14 12:30:21.116042
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.120039
TSLA,USD,609,2,1218,2021-06-14 12:30:21.123040
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.126040
TSLA,USD,609,2,1218,2021-06-14 12:30:21.129038
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.133035
TSLA,USD,609,2,1218,2021-06-14 12:30:21.136047
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.139047
TSLA,USD,609,2,1218,2021-06-14 12:30:21.142037
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.145033
TSLA,USD,609,2,1218,2021-06-14 12:30:21.148031
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.151048
TSLA,USD,609,2,1218,2021-06-14 12:30:21.154041
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.157041
TSLA,USD,609,2,1218,2021-06-14 12:30:21.160040
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.162690
TSLA,USD,609,2,1218,2021-06-14 12:30:21.165699
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.168691
TSLA,USD,609,2,1218,2021-06-14 12:30:21.172697
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.174703
TSLA,USD,609,2,1218,2021-06-14 12:30:21.178334
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.180349
TSLA,USD,609,2,1218,2021-06-14 12:30:21.183537
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.186549
TSLA,USD,609,2,1218,2021-06-14 12:30:21.189548
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.192537
TSLA,USD,609,2,1218,2021-06-14 12:30:21.195533
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.198545
TSLA,USD,609,2,1218,2021-06-14 12:30:21.201545
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.204588
TSLA,USD,609,2,1218,2021-06-14 12:30:21.207118
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.210131
TSLA,USD,609,2,1218,2021-06-14 12:30:21.213125
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.216115
TSLA,USD,609,2,1218,2021-06-14 12:30:21.219127
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.222115
TSLA,USD,609,2,1218,2021-06-14 12:30:21.224126
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.227125
TSLA,USD,609,2,1218,2021-06-14 12:30:21.230124
AAPL,USD,993.232,4,3972.928,2021-06-14 12:30:21.233123
TSLA,USD,609,2,1218,2021-06-14 12:30:21.236528
